selected,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,ZIP CODE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LATITUDE,LONGITUDE
polygon,"825 W. FULTON, LLC",PUBLICAN QUALITY MEATS,825 W FULTON MARKET  1,60607,2/16/14,2/15/16,41.88668,-87.64861
polygon,"TUTTO MONDO, INC.",CAFFE BACI,225 W WACKER DR 1ST,60606,9/16/12,9/15/14,41.88671,-87.63471
polygon,"TAVISTOCK RESTAURANTS II, LLC",ZED 451,729-743 N CLARK ST 1-2,60610,2/16/14,2/15/16,41.89575,-87.63108
polygon,"HOB CHICAGO, INC.",HOUSE OF BLUES,329 N DEARBORN ST  3RD F,60610,10/16/14,10/15/16,41.8883,-87.62941
polygon,2033 PIZZA INC.,CONGRESS PIZZA,2033 N MILWAUKEE AVE 1ST,60647,11/16/13,11/15/15,41.91827,-87.68953
polygon,ECD-GREAT STREET LLC,THE WIT,201 N STATE ST 1-27,60601,5/30/12,6/15/14,41.88578,-87.62779
polygon,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,60601,1/30/15,2/15/17,41.88583,-87.62614
polygon,"MJ ONTARIO, INC.",Y,224 W ONTARIO ST,60610,2/16/14,2/15/16,41.89328,-87.6352
polygon,"TURTLE HOUSE, INC.",KAMEYA,806 W WEBSTER AVE 1ST,60614,6/16/16,11/15/17,41.92192,-87.64895
polygon,"FLOUNDERS, INC.",THE DRINKING BIRD,2201 N CLYBOURN AVE,60614,4/16/13,4/15/15,41.92174,-87.66436
polygon,THE WINDSOR GROUP,THE FIELD HOUSE,2455 N CLARK ST  1,60614,4/16/15,4/15/17,41.92704,-87.6412
polygon,SPROUT LLC,KNIFE & TINE,1417 W FULLERTON AVE 1ST,60614,4/16/15,4/15/17,41.9251,-87.66408
polygon,"CLUB 3001, INCORPORATED",CLUB 3001,3001 W MADISON ST,60612,4/29/14,5/15/16,41.88092,-87.70125
polygon,"WILD HARE MUSIC, LLC",WILD HARE,2610 N HALSTED ST 1ST,60614,6/14/12,6/15/14,41.92946,-87.64905
polygon,MOTEL LLC,THE MOTEL BAR,600 W CHICAGO AVE,60610,2/16/14,2/15/16,41.89659,-87.643
polygon,"BENNY'S CHOPHOUSE, LLC",BENNY'S CHOPHOUSE,444 N WABASH AVE 1ST,60611,3/16/15,3/15/17,41.89063,-87.62683
polygon,"2645 W NORTH AVENUE, LLC",BOULEVARD SPORTS LOUNGE,2645 W NORTH AVE 1,60647,12/16/13,12/15/15,41.91014,-87.69393
polygon,"1412 WEST CHICAGO AVENUE, LLC",LUSH WINE & SPIRITS,1412 W CHICAGO AVE 1ST,60642,7/16/13,1/15/15,41.89625,-87.66295
polygon,WILLIAM BERMINGHAM,THE CHARNEL HOUSE,3421 W FULLERTON AVE 1ST,60647,10/1/14,10/15/16,41.92454,-87.71295
polygon,LE RENDEZVOUS INC,RAVENS,2326 N CLARK ST BASEM #,60614,4/16/13,4/15/15,41.92444,-87.63993
polygon,"BOOTLEGGER, INC.",COCONUTZ,13 W DIVISION ST,60610,2/16/12,2/15/14,41.90382,-87.62924
polygon,"LABRIOLA CAFE - MICHIGAN AVE., LLC",LABRIOLA BAKERY CAFE,535 N MICHIGAN AVE 1,60611,5/1/15,5/15/17,41.8919,-87.62402
polygon,LOCAL ROOT LLC,LOCAL ROOT,401 E ONTARIO ST 1ST,60611,9/11/12,9/15/14,41.89334,-87.61759
polygon,VOLO RESTAURANT LLC,VOLO RESTAURANT,2008 W ROSCOE ST 1,60618,12/16/14,12/15/16,41.94332,-87.67885
polygon,LABONE LIMITED. PARTERSHIP,FRANKIE'S SCALOPPINE,900 N MICHIGAN AVE  LEVEL,60611,5/16/13,5/15/15,41.89925,-87.62427
polygon,CUPBOARD ON HUBBARD INC,CUPBOARD ON HUBBARD INC,109 W HUBBARD ST,60610,2/16/12,2/15/14,41.88991,-87.6315
polygon,"DDMB 2, LLC",EMPORIUM LOGAN SQUARE,2363-2365 N MILWAUKEE AVE,60647,7/7/14,7/15/16,41.92426,-87.69933
polygon,WHM REVERE LLC,WYNDHAM GRAND CHICAGO RIVERFRONT,71 E WACKER DR 1-39,60601,3/18/13,4/15/15,41.88776,-87.62552
polygon,401 NORTH WABASH VENTURE LLC,TRUMP INTERNATIONAL HOTEL,401 N WABASH AVE 1-89,60611,3/16/16,3/15/18,41.88928,-87.62655
polygon,"GIW, INC.",GOOSE ISLAND WRIGLEYVILLE,3535 N CLARK ST 1ST,60657,2/16/13,2/15/15,41.94658,-87.65585
polygon,"COMEDYSPORTZ OF CHICAGO, INC.","COMEDYSPORTZ OF CHICAGO, IL",929 W BELMONT AVE,60657,2/16/15,2/15/17,41.93982,-87.65268
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/13,11/15/14,41.909,-87.67553
polygon,"THE ILLINOIS INSTITUTE OF ART, INC.",ILLINOIS INSTITUTE OF ART INC,180 N WABASH AVE,60601,5/16/12,5/15/14,41.88535,-87.62641
polygon,"KIMPTON HOTEL &  RESTAURANT GROUP, LLC",HOTEL MONACO,225 N WABASH AVE 1-19,60601,1/16/16,9/15/16,41.88642,-87.62617
polygon,"NICK & HOWARD, L.L.C.",UNDERGROUND CHICAGO,56 W ILLINOIS ST,60610,2/16/12,2/15/14,41.89094,-87.63014
polygon,BEEF AND BRANDY RESTAURANT AND LOUNGE INCORPORATED,BEEF AND BRANDY RESTAURANT,127 S STATE ST 1ST,60603,4/16/14,4/15/16,41.87998,-87.62758
polygon,"THE BLUE NOTE, INC.",THE FLAT IRON,1565 N MILWAUKEE AVE,60622,11/16/14,11/15/16,41.91004,-87.6767
polygon,"JEZ RESTAURANTS, INC.",TAQUERIA LOS COMALES #11,2148 N MILWAUKEE AVE 1,60647,10/16/14,10/15/16,41.92018,-87.69314
polygon,"KANELA, LLC",KANELA CAFE,3231 N CLARK ST 1ST,60657,12/16/13,3/15/15,41.94083,-87.65121
polygon,PETER'S ONE TWO THREE LOUNGE I,STEREO NIGHT CLUB,5616-5622 W DIVERSEY AVE 1ST,60639,6/16/13,4/15/14,41.93137,-87.76704
polygon,"THE CHASE TAVERN, INC.",TRELLIS WINE BAR,2426 N RACINE AVE,60614,4/16/13,4/15/15,41.92615,-87.65863
polygon,"MARSHALL FIELD'S CHICAGO, INC.",MACY'S,111 N STATE ST,60602,3/16/12,3/15/14,41.88347,-87.62773
polygon,"GUCKENHEIMER SERVICES, LLC",GUCKENHEIMER @ CNA,333 S WABASH AVE 2,60604,2/16/16,2/15/18,41.87745,-87.62592
polygon,THE STERLING ROOM LLC,TORTOISE CLUB,350 N STATE ST 1,60654,11/16/14,11/15/16,41.8889,-87.6282
polygon,COLUMBIA COLLEGE CHICAGO,COLUMBIA COLLEGE CHICAGO,1312 S MICHIGAN AVE,60605,10/16/14,10/15/16,41.86538,-87.62425
polygon,"MONT500, LLC",MONTGOMERY CLUB,500 W SUPERIOR ST,60654,12/16/15,12/15/17,41.89561,-87.64158
polygon,"ZADI BELLY I, LLC",BELLY SHACK II,1912 N WESTERN AVE,60647,4/18/14,5/15/16,41.91619,-87.68752
polygon,1102 WEBSTER BAR JOINT VENTURE,THE LOCAL OPTION TAVERN,1102 W WEBSTER AVE 1,60614,4/16/13,4/15/15,41.92181,-87.65606
polygon,"MARSHFIELD URBAN GRILL, LLC",MARSHFIELD URBAN GRILL,2417 N CLYBOURN AVE 1ST,60614,3/17/14,3/15/16,41.92567,-87.66984
polygon,"BRISAS, INC.",LONGMAN & EAGLE,2657 N KEDZIE AVE,60647,11/16/15,11/15/17,41.93013,-87.70723
polygon,23 E ADAMS STREET CORP,MILLER'S PUB & RESTAURANT,134 S WABASH AVE 1ST,60603,4/16/14,4/15/16,41.87995,-87.62629
polygon,"MK-I, LLC",MK-THE RESTAURANT,868 N FRANKLIN ST,60610,2/16/14,2/15/16,41.89857,-87.6359
polygon,"CHIPOTLE MEXICAN GRILL, INC.",Chipotle Mexican Grill,2640 N NARRAGANSETT AVE,60639,5/16/13,5/15/15,41.92856,-87.78577
polygon,WILL'S NORTHWOOD INN INC.,WILL'S NORTHWOODS INN,3032-3034 N RACINE AVE,60657,2/16/15,2/15/17,41.93721,-87.65902
polygon,"COCO PAZZO OF ILLINOIS, LLC",COCO PAZZO,300 W HUBBARD ST,60610,2/16/14,2/15/16,41.89007,-87.6356
polygon,"LOGAN SQUARE FESTIVALS, INC.",LOGAN SQUARE AUDITORIUM,2539 N KEDZIE BLVD 2ND 15,60647,11/16/15,11/15/17,41.92773,-87.70709
polygon,H. B. ONTARIO-FRANKLIN CORPORATION,SOUND-BAR,226 W ONTARIO ST,60654,2/16/12,2/15/14,41.89328,-87.63529
polygon,"FROG ""N"" SNAIL, INC.",CERES' TABLE,3124 N BROADWAY,60657,5/16/14,3/15/16,41.93841,-87.64449
polygon,THE STANDARD CLUB,THE STANDARD CLUB,320 S PLYMOUTH CT,60604,4/16/12,4/15/14,41.87759,-87.62888
polygon,"ANNOYANCE PRODUCTIONS, INC.",ANNOYANCE PRODUCTIONS,851-853 W BELMONT AVE 2ND,60657,6/16/16,7/15/17,41.93984,-87.65126
polygon,"W. RESTREPO, CORPORATION",HANDLEBAR CHICAGO,2311 W NORTH AVE 1ST,60647,11/16/13,11/15/15,41.91024,-87.68526
polygon,"COMPASS GROUP USA, INC.",CHARTWELLS,525 S STATE ST 2 & 3,60605,9/16/16,4/15/18,41.87518,-87.62747
polygon,"EXCALIBUR CHICAGO, INC.",CASTLE,632 N DEARBORN ST 2ND,60654,2/16/12,2/15/14,41.89336,-87.62985
polygon,PEOPLE CHICAGO INC.,HIGH NOON SALOON,1560 N MILWAUKEE AVE,60622,11/16/14,11/15/16,41.90977,-87.67675
polygon,PRAIRIE DOG LIMITED PARTNERSHIP,MULLENS ON CLARK,3527 N CLARK ST,60657,5/16/12,5/15/14,41.94641,-87.65571
polygon,"GREEN DOLPHIN, INC.",RIO CHICAGO,2200 N ASHLAND AVE 1,60614,4/16/13,4/15/15,41.92158,-87.66877
polygon,VILLALBA & PONCE INCORPORATED,MI PUEBLO BAR & GRILL,3601 W NORTH AVE,60647,6/30/15,7/15/17,41.90988,-87.71675
polygon,"THE CROSS ROADS BAR & GRILL, LLC",THE CROSS ROADS BAR & GRILL,1120-1124 W MADISON ST 1,60607,5/16/12,5/15/14,41.88176,-87.65532
polygon,"DICK'S LAST RESORT OF MARINA CITY, LLC",DICK'S LAST RESORT,315 N DEARBORN ST,60610,9/16/12,9/15/14,41.88791,-87.62939
polygon,GEISHA LLC,JAPONAIS BY MORIMOTO,600 W CHICAGO AVE,60654,2/16/12,2/15/14,41.89659,-87.643
polygon,COLON AND BRUNO CORPORATION,THE OWL BAR,2521 N MILWAUKEE AVE 1ST,60647,11/16/15,11/15/17,41.92725,-87.7042
polygon,"VIPER ROOM, INC.",EVERGREEN 9,1332 N HALSTED ST  1ST/M,60622,11/16/14,11/15/16,41.90604,-87.64829
polygon,"EXCALIBUR CHICAGO, INC.",CASTLE,632 N DEARBORN ST,60654,2/16/16,2/15/18,41.89336,-87.62985
polygon,216 RESTAURANT LLC,JACKSON TAVERN,216 W JACKSON BLVD 1,60606,8/5/15,8/15/17,41.87822,-87.63425
polygon,"BS & JL, INC.",UNDERGROUND WONDER BAR,710 N CLARK ST,60610,2/16/14,2/15/16,41.89523,-87.63136
polygon,THE LAST ACT COMPANY,CORCORAN'S GRILL & PUB,1615 N WELLS ST  1,60614,4/16/13,4/15/15,41.91162,-87.63458
polygon,"LOGAN TAVERN GROUP, LLC",LOGAN HARDWARE ARCADE,2408-2410 W FULLERTON AVE 1ST,60647,1/15/14,2/15/16,41.92501,-87.68802
polygon,IVY HOTEL LLC,IVY HOTEL,233 E ONTARIO ST,60611,6/16/16,6/15/18,41.89327,-87.62181
polygon,BROWN SUGAR LOUNGE INC.,BROWN SUGAR LOUNGE,2674 W MADISON ST 1,60612,10/16/13,10/15/15,41.8812,-87.69384
polygon,LYRIC OPERA OF CHICAGO,LYRIC OPERA OF CHICAGO,20 N WACKER DR  ENTIR,60606,9/16/14,9/15/16,41.88241,-87.63717
polygon,"BURGER BAR CHICAGO SOUTH LOOP, LLC",BURGER BAR CHICAGO,1150 S MICHIGAN AVE 1,60605,1/29/15,2/15/17,41.86776,-87.62426
polygon,MAY AND GRAND LLC,TWO,1132-1138 W GRAND AVE 1,60642,7/13/12,7/15/14,41.89121,-87.65587
polygon,"MORTON'S OF CHICAGO/ WACKER PLACE, LLC",MORTON'S STEAKHOUSE-WACKER PLACE,65 E WACKER PL,60601,9/16/16,9/15/18,41.8867,-87.6255
polygon,AGUIJON THEATER COMPANY OF CHICAGO,AGUIJON THEATER COMPANY,2707 N LARAMIE AVE,60639,1/16/15,1/15/17,41.92984,-87.75621
polygon,ECD-GREAT STREET LLC,THE WIT,201 N STATE ST 1-27,60601,9/16/16,9/15/18,41.88578,-87.62779
polygon,"RAFFAELLO HOTEL OPERATIONS, LLC",DRUMBAR,201 E DELAWARE PL,60611,3/16/15,3/15/17,41.89914,-87.62179
polygon,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,DRAFTKINGS FANTASY SPORTS BAR,1060 W ADDISON ST 1,60613,9/16/13,9/15/15,41.94732,-87.65642
polygon,PRIMOS LLC,HVAC PUB,3530 N CLARK ST 1 & 2,60657,7/9/13,7/15/15,41.94634,-87.656
polygon,LAUTREC CORPORATION,MCFADDEN'S,1206 N STATE PKWY,60610,2/16/14,2/15/16,41.90415,-87.62883
polygon,"GIW, INC.",GOOSE ISLAND WRIGLEYVILLE,3535 N CLARK ST 1ST,60657,2/16/15,2/15/17,41.94658,-87.65585
polygon,CHICAGO PALM INC,PALM RESTAURANT,323 E WACKER DR,60601,9/16/12,9/15/14,41.88756,-87.61966
polygon,"EJ SUSHI, INC.",EJ SUSHI,1406 W GRAND AVE 1ST,60642,4/13/16,4/15/18,41.89113,-87.66259
polygon,"BLUEBIRD LOUNGE, INC.",THE COPA,1637 N CLYBOURN AVE,60614,4/16/15,4/15/17,41.91178,-87.65051
polygon,"THE JUICY WINE COMPANY, LLC",694 WINE & SPIRITS,694 N MILWAUKEE AVE,60642,11/16/14,11/15/16,41.89423,-87.65252
polygon,"BELLA VISTA GALLERY, INC.",BRINDILLE,534 N CLARK ST 1,60654,8/16/15,8/15/17,41.89183,-87.63128
polygon,"FLAT OUT CRAZY, LLC",FLAT TOP GRILL,30 S WABASH AVE 1ST,60603,9/16/12,9/15/14,41.88133,-87.62634
polygon,"YUSHO, LLC",YUSHO,2853 N KEDZIE AVE 1,60618,12/16/13,12/15/15,41.93361,-87.70732
polygon,"C FISH HOUSE, LLC","OCEAN CUT CHICAGO, L.L.C.",20 W KINZIE ST 1,60654,3/18/15,4/15/17,41.88935,-87.62885
polygon,"FLIRTY GIRL FITNESS CHICAGO, LLC",FLIRTY GIRL FITNESS CHICAGO,1325 W RANDOLPH ST 1,60607,5/16/12,5/15/14,41.88409,-87.65987
polygon,FRANCESCA'S ON CHESTNUT LLC,FRANCESCA'S ON CHESTNUT,200 E CHESTNUT ST 1ST AND BSMT,60611,3/16/15,3/15/17,41.89853,-87.62178
polygon,"BEYOND THE IVY III, LLC",Beyond The Ivy,1038 W WAVELAND AVE,60613,2/16/13,11/10/14,41.94913,-87.65589
polygon,"THE POINT AT MILWAUKEE AVENUE, LLC",BLACK IRON TAVERN,401-409 N MILWAUKEE AVE 1 & BSMT,60654,3/16/16,3/15/18,41.88915,-87.64428
polygon,"SHEFFIELD - WAVELAND ROOFTOPS, INC.",WRIGLEYVILLE ROOFTOPS,3617 N SHEFFIELD AVE 3RD & ROOFTOP,60613,10/26/15,11/10/16,41.94778,-87.6542
polygon,"PARK FOODSERVICE, L.L.C.",OAK STREET BEACH FOOD AND DRINK,1001 N LAKE SHORE DR,60611,6/16/15,6/15/17,41.90091,-87.62403
polygon,FANTASY NIGHT CLUB CORP.,FANTASY NIGHT CLUB CORP.,3641 N HALSTED ST,60613,6/16/16,6/15/18,41.94852,-87.64938
polygon,"OPEN, INC.",TONIC ROOM,2447 N HALSTED ST 1,60614,4/16/14,4/15/16,41.92675,-87.64866
polygon,FIRST FM JOINT VENTURE,HAMPTON INN & SUITES,33 W ILLINOIS ST,60610,5/16/15,5/15/17,41.89073,-87.62939
polygon,"FLOUNDERS, INC.",THE DRINKING BIRD,2201 N CLYBOURN AVE,60614,4/16/15,4/15/17,41.92174,-87.66436
polygon,"BEERMISCUOUS, LLC",BEERMISCUOUS,2812 N LINCOLN AVE 1,60657,6/16/16,6/15/18,41.93281,-87.65928
polygon,"HALPERNS' YES & PRODUCTIONS, INC.",IMPROV OLYMPIC,3541 N CLARK ST 1ST,60657,2/16/13,2/15/15,41.94674,-87.65598
polygon,"FOUR TREYS, INC.",FOUR TREYS,3333 N DAMEN AVE 1,60618,12/16/12,12/15/14,41.94235,-87.67828
polygon,"SEVEN WEST DIVISION, INC.",ROOM 7,7 W DIVISION ST 1,60610,4/16/16,4/15/18,41.90383,-87.62899
polygon,4C KINZIE INVESTOR LLC,HIGHLINE BAR AND LOUNGE,169 W KINZIE ST 1ST FLOOR,60654,10/10/14,10/15/16,41.88906,-87.63384
polygon,TWENTY TWO TEN LTD.,THE BOILER ROOM,2210-2212 N CALIFORNIA AVE 1ST,60647,11/16/13,11/15/15,41.92202,-87.69748
polygon,CHICAGO AVENUE BAR CORPORATION,BLACK BEETLE BAR & GRILL,2532 W CHICAGO AVE,60622,11/16/14,11/15/16,41.89581,-87.69068
polygon,"PAT'S PIZZERIA,  INC.",Pat's Pizzaria,2679 N LINCOLN AVE,60614,4/16/15,4/15/17,41.93076,-87.65598
polygon,"COMPASS GROUP USA, INC.",Chartwells @ DePaul University,1 E JACKSON BLVD 11,60604,4/16/12,4/15/14,41.87811,-87.62753
polygon,M.D.J. ALBERGA CORP,BELLA LUNA CAFE,731 N DEARBORN ST 1ST #,60610,2/16/14,2/15/16,41.89577,-87.62961
polygon,FORTNIGHTLY OF CHICAGO,THE FORTNIGHTLY OF CHICAGO,120 E BELLEVUE PL,60611,3/16/15,3/15/17,41.90172,-87.62487
polygon,NORTH STAR INN CORP.,HOPSMITH TAVERN,15 W DIVISION ST 1 AND 2,60610,5/16/16,5/15/18,41.90382,-87.62933
polygon,"TAKE-OUT, INC.",Mario's Table,21 W GOETHE ST 1ST,60610,2/16/16,2/15/18,41.9057,-87.6297
polygon,"A A SPORTS CONNECTION, INC.",Trace,3714 N CLARK ST 1ST,60613,6/16/14,6/15/16,41.94942,-87.65847
polygon,DAMENZO'S BANQUETS INC.,DAMENZO'S,741 S WESTERN AVE 1,60612,7/13/12,7/15/14,41.87185,-87.68604
polygon,1151-1155 N. WELLS CORPORATION,HASHBROWNS ON WELLS,1151-1155 N WELLS ST 1,60610,7/18/16,8/15/18,41.90359,-87.63432
polygon,"KALEO, INC.",JACK AND GINGERS,2048 W ARMITAGE AVE 1,60647,11/16/13,11/15/15,41.91783,-87.67953
polygon,TECATITLAN INC.,TECALITLAN,1814 W CHICAGO AVE 1ST,60622,11/16/14,11/15/16,41.89609,-87.67283
polygon,"CHICAGO CUT STEAKHOUSE, LLC",CHICAGO CUT STEAKHOUSE,300 N LA SALLE ST 1ST 150,60654,9/16/12,9/15/14,41.88753,-87.63265
polygon,"C.S. PRODUCTIONS, INC.",THE PROP HOUSE/KONCRETE,1675 N ELSTON AVE GROUND,60622,11/16/12,11/15/14,41.9126,-87.66339
polygon,"TARANIS MANAGEMENT, INC.",FOX & OBEL,401 E ILLINOIS ST 1,60611,3/16/13,3/15/15,41.89094,-87.61754
polygon,THE BREAKFAST CLUB INC,THE BREAKFAST CLUB INC,1381 W HUBBARD ST,60642,11/16/12,11/15/14,41.88983,-87.66217
polygon,"MOE'S RIVER NORTH, LLC",MOE'S CANTINA,153-155 W KINZIE ST 1-2,60654,12/16/14,12/15/16,41.88907,-87.63313
polygon,TENOCHTITLAN BAR & GRILL INC.,PAULIE GEE'S LOGAN SQUARE,2451 N MILWAUKEE AVE 1,60647,11/16/15,11/15/17,41.92585,-87.70192
polygon,"AJD RESTAURANT GROUP, LLC",SULLY'S HOUSE,1501 N DAYTON ST 1,60622,11/16/14,11/15/16,41.90862,-87.64929
polygon,"2826-30 ARMITAGE, INC.",THE MOZART,2826-2830 W ARMITAGE AVE 1,60647,8/16/16,8/15/18,41.91759,-87.69836
polygon,THE ART INSTITUTE OF CHICAGO,RECEPTION for ARTWORK DISPLAY for RECENT GRADUATES,33 S STATE ST 1,60603,5/7/15,5/23/15,41.8812,-87.62759
polygon,LHC MANAGEMENT LLC,LAKESHORE SPORT & FITNESS,1320 W FULLERTON AVE 2,60614,6/11/12,6/15/14,41.92536,-87.66139
polygon,"THE SCOUT W.H. CHICAGO, INC.",THE SCOUT,1301 S WABASH AVE 1,60605,8/16/15,8/15/17,41.86568,-87.62565
polygon,PQ GOLD COAST INC.,LE PAIN QUOTIDIEN,10 E DELAWARE PL 1,60611,7/18/14,8/15/16,41.89926,-87.62783
polygon,"GARLAND BLD. COFFEESHOP, INC.",HEAVEN ON SEVEN,111 N WABASH AVE 7 700,60602,3/16/12,3/15/14,41.88353,-87.62608
polygon,CHICAGO SYMPHONY ORCHESTRA,CHICAGO SYMPHONY ORCHESTRA/THE ORCHESTRAL ASSOCIATION,220 S MICHIGAN AVE,60604,4/16/16,4/15/18,41.87903,-87.62449
polygon,"FLOATING WORLD GALLERY, LTD.",FLOATING WORLD GALLERY,1925 N HALSTED ST 1 & 2,60614,7/27/16,8/15/18,41.91676,-87.6483
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/15,7/15/17,41.88794,-87.62704
polygon,THE JOFFREY BALLET,THE JOFFREY BALLET,10 E RANDOLPH ST 4TH,60601,4/6/12,4/15/14,41.8846,-87.62754
polygon,ERMI INC,LATE BAR,3534 W BELMONT AVE,60618,12/16/12,12/15/14,41.93934,-87.7164
polygon,"YUP CHI YUEN, INC.",FRIENDSHIP RESTAURANT,2830 N MILWAUKEE AVE,60618,12/16/14,12/15/16,41.93261,-87.71345
polygon,DELBA INC,BLUE CHICAGO,536 N CLARK ST 1ST,60610,2/16/16,2/15/18,41.89189,-87.63128
polygon,"RANDOLPH/STETSON SOPRAFFINA MARKETCAFFE', L.L.C.",SOPRAFFINA MARKETCAFFE,200 E RANDOLPH ST,60601,9/16/16,9/15/18,41.88463,-87.62225
polygon,"BRETT'S, INC.",ORANGE ON ROSCOE,2011 W ROSCOE ST 1,60618,12/16/12,12/15/14,41.9431,-87.67893
polygon,"BLAZIN WINGS, INC.",BUFFALO WILD WINGS,2650 N NARRAGANSETT AVE 1 C9-C10,60639,1/15/16,2/15/18,41.92885,-87.78578
polygon,HALSTED KITCHEN LLC,SUMMER HOUSE SANTA MONICA/STELLA BARRA PIZZERIA,1954 N HALSTED ST 1,60614,10/17/13,11/15/15,41.91754,-87.64863
polygon,HYATT CORPORATION,PARK HYATT CHICAGO,800 N MICHIGAN AVE,60611,9/16/14,9/15/16,41.89679,-87.62438
polygon,THE PREVIOUS ADMINISTRATION COMPANY,LOST LAKE & THANK YOU CHINESE,3152-3154 W DIVERSEY AVE,60647,9/4/13,9/15/15,41.93214,-87.70713
polygon,CHSP TRS CHICAGO LLC,W CHICAGO-CITY CENTER,172 W ADAMS ST 1-20,60603,7/16/16,7/15/18,41.8795,-87.63297
polygon,"CUSTER RESTAURANT GROUP, LLC",BONGIORNO'S ITALIAN DELI & PIZZERIA,405 N WABASH AVE 1ST,60611,3/16/16,3/15/17,41.88947,-87.62651
polygon,"HAPPY CAMPER PIZZERIA, LLC",HAPPY CAMPER,1209 N WELLS ST 1,60610,10/29/15,11/15/17,41.90416,-87.63434
polygon,NORTH LARRABEE FOOD CORP. DBA THE GODDESS RIVER NORTH,THE GODDESS RIVER NORTH,901 N LARRABEE ST 1,60610,8/16/16,2/15/17,41.89876,-87.64288
polygon,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM AT KENDALL NFP,900 N NORTH BRANCH ST 3RD,60642,4/16/15,4/15/17,41.89897,-87.64809
polygon,"MANOR BOWLING & BILLIARD, INC.",MARTINI CLUB AT MANOR BOWLING AND BILLIARD,3124 N CENTRAL AVE,60634,10/16/15,10/15/17,41.93752,-87.76661
polygon,"SARANECKI BROS. CATERING, INC.",ROYAL GARDENS,2515 N HARLEM AVE # 1,60707,1/16/13,1/15/15,41.92578,-87.80617
polygon,"BHB & CAFE MANAGEMENT COMPANY, LLC.",WEST TOWN BAKERY & DINER,1916-1920 W CHICAGO AVE 1&2 1 & 2,60622,3/30/12,4/15/14,41.89605,-87.67535
polygon,"THALIA FUSION, INC.",THALIA SPICE ASIAN FUSION BISTRO,833 W CHICAGO AVE 1,60642,11/16/12,11/15/14,41.89627,-87.64896
polygon,"LIZZIE MCNEILL'S, INC.",LIZZIE MC NEILLS,400 N MCCLURG CT,60611,3/16/15,3/15/17,41.88912,-87.61775
polygon,EAST ROOM LTD.,EAST ROOM,2352-2358 N MILWAUKEE AVE 2,60647,1/30/14,2/15/16,41.92387,-87.69916
polygon,"POPS FOR CHAMPAGNE LTD., LLC",POPS FOR CHAMPAGNE,601-605 N STATE ST,60654,2/16/12,2/15/14,41.89252,-87.62795
polygon,BIG TEDDY BEAR,BIG TEDDY BEAR INS,3513 N PULASKI RD,60641,8/16/15,8/15/17,41.94502,-87.72721
polygon,"FEZ, INC",GT FISH & OYSTERS,531 N WELLS ST,60654,2/16/12,2/15/14,41.89163,-87.63392
polygon,"BLONDIE'S LOUNGE, LTD.",BLONDIE'S LOUNGE LTD,4958 W DIVERSEY AVE 1ST,60639,1/16/15,1/15/17,41.93158,-87.75139
polygon,SANTIAGO CORPORATION,RESTAURANT SANTIAGO,3139-3141 N CENTRAL AVE,60634,10/16/15,10/15/17,41.93792,-87.76633
polygon,DKMS LLC,DAWSON,730-736 W GRAND AVE,60654,10/18/13,11/15/15,41.8913,-87.64713
polygon,"SAGE RESTAURANT MANAGER, LLC",BLACKSTONE HOTEL,636-638 S MICHIGAN AVE,60605,10/16/12,10/15/14,41.87366,-87.62436
polygon,"R & V, INC.",DETENTION,9 W DIVISION ST  1,60610,5/16/13,5/15/14,41.90383,-87.62908
polygon,"TRATTORIA, INC.",RISTORANTE AGOSTINO,2817 N HARLEM AVE 1ST,60707,3/16/15,3/15/17,41.93134,-87.80637
polygon,"BREAD & OLIVE, INC.",MILK & HONEY CAFE,1920 W DIVISION ST,60622,11/16/12,11/15/14,41.90333,-87.67567
polygon,POLK STREET CO.,POLK STREET CO.,548 W POLK ST 1ST,60607,5/16/14,5/15/16,41.87211,-87.64131
polygon,"Stan Mansion, Inc.",STAN MANSION,2408-2410 N KEDZIE BLVD,60647,11/16/15,11/15/17,41.92507,-87.70738
polygon,CHICAGO CHOP SHOP LLC,"CHICAGO CHOP SHOP, LLC",2033-2035 W NORTH AVE 1 & 2,60647,10/16/15,10/15/17,41.91035,-87.67885
polygon,2053 W. DIVISION INC.,THAI VILLAGE RESTAURANT,2053 W DIVISION ST 1,60622,11/16/14,11/15/16,41.90304,-87.67935
polygon,"NORTH DAMEN GROUP, INC.",FEAST,1616 N DAMEN AVE,60647,11/16/13,11/15/15,41.91097,-87.67762
polygon,401 NORTH WABASH VENTURE LLC,TRUMP INTERNATIONAL HOTEL,401 N WABASH AVE 1-89,60611,3/16/14,3/15/16,41.88928,-87.62655
polygon,"SHEFFIELD - WAVELAND ROOFTOPS, INC.",Wrigleyville Rooftops,3609-3611 N SHEFFIELD AVE,60613,2/16/13,11/10/14,41.94756,-87.65419
